,y,clusters
85413,Group 2,0
85414,Group 4,0
85415,Group 2,0
85416,Group 1,0
85417,Group 1,1
85418,Group 1,0
85419,Group 1,0
85420,Group 4,0
85421,Group 2,3
85422,Group 3,0
85423,Group 1,1
85424,Group 2,0
85425,Group 1,1
85426,Group 2,0
85427,Group 2,3
85428,Group 1,0
85429,Group 1,0
85430,Group 1,0
85431,Group 2,1
85432,Group 1,0
85433,Group 1,0
85434,Group 1,0
85435,Group 1,0
85436,Group 4,0
85437,Group 2,0
85438,Group 1,0
85439,Group 1,0
85440,Group 1,0
85441,Group 2,0
85442,Group 1,0
85443,Group 1,1
85444,Group 4,0
85445,Group 1,0
85446,Group 4,0
85447,Group 3,0
85448,Group 2,0
85449,Group 2,0
85450,Group 1,0
85451,Group 2,3
85452,Group 1,0
85453,Group 1,0
85454,Group 2,0
85455,Group 1,0
85456,Group 2,1
85457,Group 1,2
85458,Group 1,0
85459,Group 1,0
85460,Group 4,0
85461,Group 1,2
85462,Group 3,3
85463,Group 1,0
85464,Group 1,3
85465,Group 2,3
85466,Group 2,1
85467,Group 1,0
85468,Group 1,1
85469,Group 4,0
85470,Group 4,0
85471,Group 2,0
85472,Group 2,0
85473,Group 2,0
85474,Group 2,0
85475,Group 1,0
85476,Group 1,2
85477,Group 1,0
85478,Group 3,0
85479,Group 3,0
85480,Group 1,1
85481,Group 4,0
85482,Group 4,0
85483,Group 1,1
85484,Group 1,0
85485,Group 1,0
85486,Group 1,1
85487,Group 1,0
85488,Group 3,0
85489,Group 2,1
85490,Group 1,0
85491,Group 2,0
85492,Group 1,0
85493,Group 3,0
85494,Group 2,3
85495,Group 3,0
85496,Group 3,0
85497,Group 2,0
85498,Group 1,0
85499,Group 4,0
85500,Group 1,0
85501,Group 1,0
85502,Group 1,0
85503,Group 3,0
85504,Group 2,0
85505,Group 3,0
85506,Group 1,0
85507,Group 1,0
85508,Group 1,3
85509,Group 1,1
85510,Group 2,0
85511,Group 1,2
85512,Group 2,0
85513,Group 3,0
85514,Group 3,0
85515,Group 1,0
85516,Group 1,0
85517,Group 2,0
85518,Group 1,1
85519,Group 2,0
85520,Group 1,0
85521,Group 4,0
85522,Group 1,0
85523,Group 2,0
85524,Group 1,0
85525,Group 1,1
85526,Group 3,0
85527,Group 1,0
85528,Group 1,0
85529,Group 2,0
85530,Group 1,0
85531,Group 1,0
85532,Group 2,0
85533,Group 2,0
85534,Group 1,1
85535,Group 1,0
85536,Group 2,0
85537,Group 4,0
85538,Group 2,0
85539,Group 1,0
85540,Group 1,0
85541,Group 1,0
85542,Group 2,0
85543,Group 3,0
85544,Group 1,0
85545,Group 1,0
85546,Group 1,0
85547,Group 1,0
85548,Group 2,0
85549,Group 1,0
85550,Group 2,0
85551,Group 3,0
85552,Group 1,0
85553,Group 2,0
85554,Group 2,0
85555,Group 4,0
85556,Group 2,3
85557,Group 4,0
85558,Group 4,2
85559,Group 1,1
85560,Group 3,0
85561,Group 1,2
85562,Group 1,0
85563,Group 1,1
85564,Group 1,1
85565,Group 2,2
85566,Group 1,0
85567,Group 1,0
85568,Group 1,0
85569,Group 1,2
85570,Group 1,3
85571,Group 2,0
85572,Group 2,0
85573,Group 2,3
85574,Group 1,0
85575,Group 1,0
85576,Group 1,0
85577,Group 4,0
85578,Group 2,0
85579,Group 1,0
85580,Group 1,0
85581,Group 2,0
85582,Group 1,0
85583,Group 3,3
85584,Group 1,3
85585,Group 4,0
85586,Group 2,0
85587,Group 4,0
85588,Group 4,0
85589,Group 1,1
85590,Group 2,3
85591,Group 1,0
85592,Group 2,0
85593,Group 1,0
85594,Group 4,0
85595,Group 1,1
85596,Group 1,0
85597,Group 1,0
85598,Group 4,0
85599,Group 1,0
85600,Group 2,0
85601,Group 2,0
85602,Group 1,0
85603,Group 4,0
85604,Group 1,0
85605,Group 1,0
85606,Group 2,0
85607,Group 2,3
85608,Group 1,0
85609,Group 1,0
85610,Group 1,0
85611,Group 3,0
85612,Group 1,0
85613,Group 1,0
85614,Group 1,0
85615,Group 2,0
85616,Group 3,0
85617,Group 1,0
85618,Group 3,0
85619,Group 4,0
85620,Group 2,0
85621,Group 1,0
85622,Group 1,3
85623,Group 2,0
85624,Group 1,0
85625,Group 1,1
85626,Group 1,0
85627,Group 1,0
85628,Group 1,1
85629,Group 4,0
85630,Group 1,0
85631,Group 1,2
85632,Group 2,0
85633,Group 3,0
85634,Group 1,1
85635,Group 1,0
85636,Group 1,0
85637,Group 1,0
85638,Group 4,0
85639,Group 3,0
85640,Group 2,0
85641,Group 1,0
85642,Group 1,1
85643,Group 3,0
85644,Group 1,0
85645,Group 1,1
85646,Group 2,0
85647,Group 1,1
85648,Group 1,0
85649,Group 1,1
85650,Group 1,0
85651,Group 4,0
85652,Group 2,0
85653,Group 1,0
85654,Group 1,0
85655,Group 1,0
85656,Group 1,2
85657,Group 2,0
85658,Group 1,0
85659,Group 1,0
85660,Group 1,0
85661,Group 1,2
85662,Group 2,0
85663,Group 1,0
85664,Group 2,0
85665,Group 1,0
85666,Group 3,0
85667,Group 4,0
85668,Group 1,0
85669,Group 2,0
85670,Group 1,0
85671,Group 1,0
85672,Group 1,1
85673,Group 1,0
85674,Group 3,0
85675,Group 1,0
85676,Group 3,3
85677,Group 1,0
85678,Group 1,0
85679,Group 4,0
85680,Group 2,0
85681,Group 1,0
85682,Group 1,0
85683,Group 1,1
85684,Group 2,0
85685,Group 1,1
85686,Group 1,0
85687,Group 1,2
85688,Group 1,0
85689,Group 1,0
85690,Group 1,0
85691,Group 1,0
85692,Group 1,1
85693,Group 2,0
85694,Group 1,0
85695,Group 1,0
85696,Group 1,0
85697,Group 2,0
85698,Group 2,0
85699,Group 3,2
85700,Group 1,0
85701,Group 1,1
85702,Group 3,0
85703,Group 3,0
85704,Group 1,0
85705,Group 1,0
85706,Group 2,0
85707,Group 1,0
85708,Group 1,0
85709,Group 2,0
85710,Group 3,0
85711,Group 1,0
85712,Group 2,0
85713,Group 2,3
85714,Group 1,0
85715,Group 4,0
85716,Group 3,0
85717,Group 1,0
85718,Group 2,0
85719,Group 1,0
85720,Group 4,0
85721,Group 1,1
85722,Group 1,0
85723,Group 2,0
85724,Group 1,2
85725,Group 1,0
85726,Group 2,1
85727,Group 3,0
85728,Group 1,0
85729,Group 1,0
85730,Group 1,1
85731,Group 1,0
85732,Group 1,0
85733,Group 2,0
85734,Group 1,0
85735,Group 4,0
85736,Group 1,0
85737,Group 4,0
85738,Group 1,2
85739,Group 2,0
85740,Group 1,0
85741,Group 1,0
85742,Group 3,0
85743,Group 1,0
85744,Group 1,0
85745,Group 3,1
85746,Group 3,0
85747,Group 4,0
85748,Group 1,0
85749,Group 1,0
85750,Group 1,3
85751,Group 1,0
85752,Group 1,0
85753,Group 1,0
85754,Group 1,0
85755,Group 1,0
85756,Group 4,0
85757,Group 2,0
85758,Group 1,0
85759,Group 1,0
85760,Group 3,0
85761,Group 2,0
85762,Group 1,0
85763,Group 4,0
85764,Group 1,0
85765,Group 1,1
85766,Group 1,0
85767,Group 1,1
85768,Group 1,0
85769,Group 1,0
85770,Group 3,0
85771,Group 1,0
85772,Group 1,0
85773,Group 2,0
85774,Group 2,0
85775,Group 1,0
85776,Group 1,0
85777,Group 1,0
85778,Group 1,2
85779,Group 1,0
85780,Group 1,1
85781,Group 1,2
85782,Group 2,0
85783,Group 2,0
85784,Group 1,1
85785,Group 1,0
85786,Group 1,0
85787,Group 3,0
85788,Group 2,3
85789,Group 2,0
85790,Group 3,0
85791,Group 1,0
85792,Group 1,0
85793,Group 2,0
85794,Group 4,0
85795,Group 1,0
85796,Group 1,1
85797,Group 1,0
85798,Group 2,0
85799,Group 1,2
85800,Group 4,0
85801,Group 2,0
85802,Group 4,0
85803,Group 1,0
85804,Group 2,0
85805,Group 1,0
85806,Group 2,0
85807,Group 2,0
85808,Group 1,0
85809,Group 1,2
85810,Group 2,0
85811,Group 1,0
85812,Group 1,0
85813,Group 1,0
85814,Group 1,0
85815,Group 3,0
85816,Group 2,1
85817,Group 1,0
85818,Group 4,0
85819,Group 2,1
85820,Group 1,0
85821,Group 1,0
85822,Group 1,0
85823,Group 1,1
85824,Group 1,0
85825,Group 1,1
85826,Group 4,0
85827,Group 1,1
85828,Group 3,0
85829,Group 3,0
85830,Group 4,0
85831,Group 3,0
85832,Group 1,0
85833,Group 1,1
85834,Group 3,0
85835,Group 1,0
85836,Group 2,1
85837,Group 1,0
85838,Group 1,1
85839,Group 3,0
85840,Group 3,0
85841,Group 1,0
85842,Group 1,0
85843,Group 1,0
85844,Group 1,0
85845,Group 3,0
85846,Group 3,0
85847,Group 2,0
85848,Group 1,0
85849,Group 4,0
85850,Group 1,0
85851,Group 1,0
85852,Group 1,0
85853,Group 2,0
85854,Group 4,0
85855,Group 4,0
85856,Group 1,0
85857,Group 1,0
85858,Group 1,0
85859,Group 2,2
85860,Group 1,3
85861,Group 1,2
85862,Group 1,0
85863,Group 4,0
85864,Group 1,0
85865,Group 1,0
85866,Group 2,0
85867,Group 2,1
85868,Group 4,0
85869,Group 2,0
85870,Group 2,0
85871,Group 1,0
85872,Group 1,0
85873,Group 1,0
85874,Group 1,0
85875,Group 1,2
85876,Group 1,0
85877,Group 4,0
85878,Group 1,1
85879,Group 2,0
85880,Group 1,0
85881,Group 2,0
85882,Group 1,0
85883,Group 1,0
85884,Group 1,0
85885,Group 1,2
85886,Group 2,0
85887,Group 2,0
85888,Group 1,3
85889,Group 2,1
85890,Group 1,0
85891,Group 1,0
85892,Group 1,0
85893,Group 1,0
85894,Group 2,0
85895,Group 4,0
85896,Group 1,0
85897,Group 3,0
85898,Group 2,0
85899,Group 2,0
85900,Group 1,0
85901,Group 1,0
85902,Group 4,0
85903,Group 1,1
85904,Group 1,0
85905,Group 1,0
85906,Group 1,1
85907,Group 1,0
85908,Group 1,0
85909,Group 2,0
85910,Group 1,0
85911,Group 1,0
85912,Group 4,0
85913,Group 1,1
85914,Group 4,0
85915,Group 1,0
85916,Group 2,0
85917,Group 3,0
85918,Group 1,3
85919,Group 1,0
85920,Group 1,1
85921,Group 2,0
85922,Group 1,0
85923,Group 4,0
85924,Group 1,2
85925,Group 2,0
85926,Group 1,0
85927,Group 1,0
85928,Group 4,0
85929,Group 1,0
85930,Group 2,3
85931,Group 1,1
85932,Group 1,0
85933,Group 4,0
85934,Group 2,0
85935,Group 1,0
85936,Group 3,0
85937,Group 2,0
85938,Group 3,0
85939,Group 1,0
85940,Group 1,0
85941,Group 3,0
85942,Group 1,0
85943,Group 1,1
85944,Group 3,0
85945,Group 2,0
85946,Group 1,0
85947,Group 3,0
85948,Group 1,0
85949,Group 1,3
85950,Group 2,0
85951,Group 2,1
85952,Group 1,0
85953,Group 1,2
85954,Group 1,0
85955,Group 2,0
85956,Group 1,0
85957,Group 1,0
85958,Group 1,0
85959,Group 1,2
85960,Group 2,0
85961,Group 3,0
85962,Group 3,0
85963,Group 2,0
85964,Group 2,0
85965,Group 1,0
85966,Group 1,0
85967,Group 2,0
85968,Group 1,2
85969,Group 1,0
85970,Group 3,0
85971,Group 2,3
85972,Group 3,3
85973,Group 2,0
85974,Group 1,0
85975,Group 2,0
85976,Group 2,0
85977,Group 2,0
85978,Group 1,2
85979,Group 1,0
85980,Group 1,0
85981,Group 1,1
85982,Group 1,0
85983,Group 1,0
85984,Group 1,0
85985,Group 1,0
85986,Group 4,0
85987,Group 1,0
85988,Group 3,3
85989,Group 1,2
85990,Group 2,1
85991,Group 3,0
85992,Group 2,0
85993,Group 2,3
85994,Group 4,0
85995,Group 1,0
85996,Group 1,0
85997,Group 1,2
85998,Group 1,1
85999,Group 2,0
86000,Group 2,1
86001,Group 1,1
86002,Group 2,0
86003,Group 1,0
86004,Group 1,1
86005,Group 2,0
86006,Group 1,0
86007,Group 2,0
86008,Group 2,0
86009,Group 3,0
86010,Group 1,0
86011,Group 4,0
86012,Group 1,0
86013,Group 2,0
86014,Group 1,0
86015,Group 2,0
86016,Group 1,0
86017,Group 1,1
86018,Group 1,0
86019,Group 1,0
86020,Group 2,1
86021,Group 1,0
86022,Group 4,0
86023,Group 1,0
86024,Group 1,1
86025,Group 3,0
86026,Group 1,0
86027,Group 2,0
86028,Group 2,0
86029,Group 1,2
86030,Group 1,0
86031,Group 3,0
86032,Group 4,0
86033,Group 1,3
86034,Group 1,2
86035,Group 2,0
86036,Group 1,0
86037,Group 4,0
86038,Group 1,0
86039,Group 2,0
86040,Group 1,0
86041,Group 1,0
86042,Group 2,3
86043,Group 2,3
86044,Group 1,2
86045,Group 1,0
86046,Group 2,0
86047,Group 1,0
86048,Group 3,0
86049,Group 4,0
86050,Group 1,0
86051,Group 4,0
86052,Group 1,0
86053,Group 4,0
86054,Group 1,0
86055,Group 3,2
86056,Group 1,0
86057,Group 1,0
86058,Group 2,2
86059,Group 4,0
86060,Group 1,0
86061,Group 1,0
86062,Group 1,0
86063,Group 1,1
86064,Group 1,0
86065,Group 1,0
86066,Group 2,0
86067,Group 1,2
86068,Group 3,0
86069,Group 1,0
86070,Group 1,2
86071,Group 1,0
86072,Group 1,0
86073,Group 3,0
86074,Group 1,0
86075,Group 1,0
86076,Group 1,1
86077,Group 1,2
86078,Group 2,0
86079,Group 1,0
86080,Group 1,0
86081,Group 4,0
86082,Group 1,1
86083,Group 1,0
86084,Group 1,1
86085,Group 1,2
86086,Group 1,0
86087,Group 4,0
86088,Group 4,0
86089,Group 1,0
86090,Group 1,0
86091,Group 1,0
86092,Group 1,1
86093,Group 2,3
86094,Group 1,2
86095,Group 2,0
86096,Group 3,0
86097,Group 3,0
86098,Group 2,0
86099,Group 4,3
86100,Group 2,0
86101,Group 2,1
86102,Group 2,0
86103,Group 2,0
86104,Group 1,2
86105,Group 2,3
86106,Group 1,0
86107,Group 2,0
86108,Group 1,0
86109,Group 3,0
86110,Group 1,0
86111,Group 3,0
86112,Group 1,0
86113,Group 2,0
86114,Group 1,2
86115,Group 4,0
86116,Group 1,1
86117,Group 3,0
86118,Group 1,0
86119,Group 1,0
86120,Group 1,0
86121,Group 1,0
86122,Group 1,0
86123,Group 1,0
86124,Group 2,0
86125,Group 2,0
86126,Group 1,0
86127,Group 2,1
86128,Group 1,1
86129,Group 1,0
86130,Group 4,0
86131,Group 2,0
86132,Group 2,0
86133,Group 1,0
86134,Group 1,0
86135,Group 1,0
86136,Group 2,0
86137,Group 2,0
86138,Group 2,0
86139,Group 1,1
86140,Group 3,0
86141,Group 1,0
86142,Group 1,0
86143,Group 1,0
86144,Group 3,0
86145,Group 2,0
86146,Group 2,0
86147,Group 1,0
86148,Group 2,0
86149,Group 1,2
86150,Group 1,0
86151,Group 2,2
86152,Group 1,1
86153,Group 2,0
86154,Group 1,0
86155,Group 1,0
86156,Group 3,0
86157,Group 1,0
86158,Group 4,0
86159,Group 4,0
86160,Group 1,0
86161,Group 1,0
86162,Group 3,3
86163,Group 2,0
86164,Group 1,1
86165,Group 1,1
86166,Group 4,0
86167,Group 2,3
86168,Group 2,2
86169,Group 1,2
86170,Group 2,0
86171,Group 3,0
86172,Group 2,0
86173,Group 2,1
86174,Group 1,0
86175,Group 1,0
86176,Group 1,0
86177,Group 3,0
86178,Group 2,0
86179,Group 1,0
86180,Group 4,0
86181,Group 1,0
86182,Group 1,0
86183,Group 2,1
86184,Group 1,0
86185,Group 1,0
86186,Group 2,0
86187,Group 1,0
86188,Group 2,0
86189,Group 3,0
86190,Group 1,2
86191,Group 4,0
86192,Group 4,0
86193,Group 2,0
86194,Group 2,0
86195,Group 4,0
86196,Group 2,2
86197,Group 3,0
86198,Group 1,0
86199,Group 2,0
86200,Group 2,0
86201,Group 1,2
86202,Group 1,2
86203,Group 3,0
86204,Group 1,0
86205,Group 4,0
86206,Group 1,0
86207,Group 1,0
86208,Group 3,3
86209,Group 2,0
86210,Group 1,0
86211,Group 4,0
86212,Group 1,0
86213,Group 1,2
86214,Group 2,0
86215,Group 1,0
86216,Group 1,1
86217,Group 1,0
86218,Group 4,0
86219,Group 1,1
86220,Group 1,0
86221,Group 4,0
86222,Group 4,0
86223,Group 3,1
86224,Group 1,0
86225,Group 2,0
86226,Group 1,0
86227,Group 2,0
86228,Group 1,0
86229,Group 1,0
86230,Group 1,3
86231,Group 3,3
86232,Group 1,0
86233,Group 2,0
86234,Group 1,0
86235,Group 4,0
86236,Group 1,0
86237,Group 1,1
86238,Group 1,0
86239,Group 1,0
86240,Group 3,0
86241,Group 1,0
86242,Group 1,2
86243,Group 2,1
86244,Group 1,0
86245,Group 1,0
86246,Group 2,3
86247,Group 2,0
86248,Group 3,2
86249,Group 4,0
86250,Group 1,1
86251,Group 1,2
86252,Group 1,0
86253,Group 2,0
86254,Group 4,0
86255,Group 1,0
86256,Group 1,2
86257,Group 2,2
86258,Group 1,2
86259,Group 4,0
86260,Group 2,0
86261,Group 1,0
86262,Group 1,0
86263,Group 2,0
86264,Group 1,2
86265,Group 1,0
86266,Group 3,0
86267,Group 1,2
86268,Group 2,0
86269,Group 1,0
86270,Group 2,0
86271,Group 1,0
86272,Group 2,0
86273,Group 2,0
86274,Group 2,0
86275,Group 3,0
86276,Group 2,2
86277,Group 4,0
86278,Group 2,0
86279,Group 4,0
86280,Group 1,0
86281,Group 1,0
86282,Group 2,0
86283,Group 1,0
86284,Group 2,0
86285,Group 4,0
86286,Group 2,0
86287,Group 1,0
86288,Group 1,0
86289,Group 2,0
86290,Group 1,1
86291,Group 1,3
86292,Group 4,0
86293,Group 2,3
86294,Group 1,0
86295,Group 2,1
86296,Group 2,0
86297,Group 1,2
86298,Group 1,0
86299,Group 1,3
86300,Group 1,0
86301,Group 3,0
86302,Group 2,0
86303,Group 2,0
86304,Group 1,0
86305,Group 1,1
86306,Group 2,0
86307,Group 1,3
86308,Group 4,0
86309,Group 3,0
86310,Group 3,0
86311,Group 1,0
86312,Group 1,0
86313,Group 2,0
86314,Group 1,2
86315,Group 2,0
86316,Group 2,0
86317,Group 1,0
86318,Group 1,0
86319,Group 1,0
86320,Group 4,0
86321,Group 1,2
86322,Group 2,0
86323,Group 1,0
86324,Group 2,0
86325,Group 2,1
86326,Group 1,1
86327,Group 1,0
86328,Group 2,0
86329,Group 1,0
86330,Group 1,2
86331,Group 1,0
86332,Group 1,0
86333,Group 1,0
86334,Group 1,0
86335,Group 1,0
86336,Group 3,0
86337,Group 3,0
86338,Group 1,3
86339,Group 1,0
86340,Group 1,2
86341,Group 2,2
86342,Group 1,0
86343,Group 1,0
86344,Group 2,0
86345,Group 2,0
86346,Group 1,0
86347,Group 1,0
86348,Group 4,0
86349,Group 1,0
86350,Group 2,3
86351,Group 1,0
86352,Group 2,0
86353,Group 2,2
86354,Group 1,0
86355,Group 1,1
86356,Group 1,0
86357,Group 1,0
86358,Group 1,0
86359,Group 2,3
86360,Group 2,1
86361,Group 1,0
86362,Group 1,0
86363,Group 1,1
86364,Group 1,0
86365,Group 4,0
86366,Group 2,0
86367,Group 1,0
86368,Group 3,0
86369,Group 2,0
86370,Group 1,0
86371,Group 2,0
86372,Group 2,0
86373,Group 1,0
86374,Group 1,0
86375,Group 1,0
86376,Group 1,0
86377,Group 2,0
86378,Group 1,0
86379,Group 2,0
86380,Group 1,0
86381,Group 1,0
86382,Group 1,0
86383,Group 1,0
86384,Group 1,0
86385,Group 3,0
86386,Group 1,0
86387,Group 2,1
86388,Group 1,1
86389,Group 1,0
86390,Group 1,0
86391,Group 1,0
86392,Group 1,0
86393,Group 1,1
86394,Group 1,0
86395,Group 1,0
86396,Group 1,0
86397,Group 1,0
86398,Group 2,0
86399,Group 1,0
86400,Group 2,0
86401,Group 1,0
86402,Group 3,0
86403,Group 1,0
86404,Group 4,3
86405,Group 2,0
86406,Group 2,3
86407,Group 3,0
86408,Group 2,0
86409,Group 1,1
86410,Group 2,1
86411,Group 3,0
86412,Group 1,1
86413,Group 2,0
86414,Group 2,0
86415,Group 4,0
86416,Group 2,0
86417,Group 1,0
86418,Group 1,1
86419,Group 2,0
86420,Group 2,1
86421,Group 2,0
86422,Group 1,0
86423,Group 1,0
86424,Group 3,0
86425,Group 1,1
86426,Group 1,0
86427,Group 3,0
86428,Group 2,0
86429,Group 1,0
86430,Group 3,0
86431,Group 1,0
86432,Group 1,0
86433,Group 1,0
86434,Group 1,2
86435,Group 2,0
86436,Group 2,0
86437,Group 1,0
86438,Group 1,0
86439,Group 1,0
86440,Group 3,0
86441,Group 1,0
86442,Group 1,0
86443,Group 2,0
86444,Group 1,0
86445,Group 2,0
86446,Group 1,0
86447,Group 1,0
86448,Group 1,2
86449,Group 2,0
86450,Group 2,0
86451,Group 2,0
86452,Group 1,0
86453,Group 1,0
86454,Group 2,2
86455,Group 2,0
86456,Group 2,2
86457,Group 4,0
86458,Group 1,0
86459,Group 1,0
86460,Group 1,0
86461,Group 1,0
86462,Group 2,0
86463,Group 3,0
86464,Group 1,0
86465,Group 1,0
86466,Group 2,1
86467,Group 1,1
86468,Group 1,0
86469,Group 1,0
86470,Group 4,0
86471,Group 1,0
86472,Group 1,0
86473,Group 2,0
86474,Group 1,1
86475,Group 2,0
86476,Group 1,0
86477,Group 2,0
86478,Group 1,0
86479,Group 1,2
86480,Group 1,0
86481,Group 1,3
86482,Group 2,0
86483,Group 2,0
86484,Group 1,0
86485,Group 4,0
86486,Group 1,0
86487,Group 2,1
86488,Group 1,0
86489,Group 2,0
86490,Group 1,0
86491,Group 1,0
86492,Group 1,0
86493,Group 1,1
86494,Group 1,0
86495,Group 1,0
86496,Group 1,0
86497,Group 1,1
86498,Group 1,0
86499,Group 4,0
86500,Group 2,0
86501,Group 1,1
86502,Group 1,0
86503,Group 1,0
86504,Group 3,0
86505,Group 1,0
86506,Group 1,0
86507,Group 1,0
86508,Group 3,0
86509,Group 2,0
86510,Group 2,0
86511,Group 1,0
86512,Group 3,0
86513,Group 1,0
86514,Group 1,3
86515,Group 1,0
86516,Group 1,0
86517,Group 2,0
86518,Group 1,0
86519,Group 1,0
86520,Group 3,3
86521,Group 3,0
86522,Group 2,1
86523,Group 1,0
86524,Group 3,2
86525,Group 2,0
86526,Group 1,0
86527,Group 1,0
86528,Group 1,0
86529,Group 1,1
86530,Group 4,0
86531,Group 1,2
86532,Group 1,2
86533,Group 1,0
86534,Group 4,0
86535,Group 1,0
86536,Group 1,0
86537,Group 1,1
86538,Group 1,0
86539,Group 4,0
86540,Group 1,2
86541,Group 1,1
86542,Group 2,0
86543,Group 2,0
86544,Group 1,0
86545,Group 4,0
86546,Group 2,0
86547,Group 1,0
86548,Group 1,0
86549,Group 4,0
86550,Group 2,0
86551,Group 1,2
86552,Group 1,3
86553,Group 1,0
86554,Group 4,0
86555,Group 1,0
86556,Group 2,1
86557,Group 1,0
86558,Group 1,3
86559,Group 2,0
86560,Group 2,0
86561,Group 1,0
86562,Group 1,0
86563,Group 2,0
86564,Group 1,0
86565,Group 1,0
86566,Group 2,0
86567,Group 1,3
86568,Group 2,0
86569,Group 1,0
86570,Group 1,0
86571,Group 3,0
86572,Group 1,1
86573,Group 4,0
86574,Group 3,0
86575,Group 1,1
86576,Group 1,0
86577,Group 2,0
86578,Group 1,0
86579,Group 1,0
86580,Group 1,2
86581,Group 2,3
86582,Group 1,1
86583,Group 3,0
86584,Group 1,0
86585,Group 2,0
86586,Group 1,0
86587,Group 2,0
86588,Group 2,1
86589,Group 2,3
86590,Group 4,0
86591,Group 1,0
86592,Group 2,0
86593,Group 1,0
86594,Group 4,0
86595,Group 1,0
86596,Group 1,0
86597,Group 4,3
86598,Group 1,0
86599,Group 1,0
86600,Group 1,0
86601,Group 1,2
86602,Group 1,2
86603,Group 1,0
86604,Group 2,0
86605,Group 2,0
86606,Group 1,0
86607,Group 3,1
86608,Group 1,0
86609,Group 1,0
86610,Group 1,0
86611,Group 1,0
86612,Group 1,0
86613,Group 2,0
86614,Group 2,0
86615,Group 1,0
86616,Group 1,0
86617,Group 1,0
86618,Group 3,0
86619,Group 2,0
86620,Group 1,0
86621,Group 1,0
86622,Group 1,0
86623,Group 1,2
86624,Group 1,0
86625,Group 3,0
86626,Group 1,0
86627,Group 2,0
86628,Group 3,0
86629,Group 1,0
86630,Group 1,0
86631,Group 1,0
86632,Group 2,0
86633,Group 1,0
86634,Group 1,1
86635,Group 1,0
86636,Group 1,0
86637,Group 1,1
86638,Group 2,0
86639,Group 1,0
86640,Group 1,0
86641,Group 1,0
86642,Group 1,1
86643,Group 1,0
86644,Group 1,0
86645,Group 1,0
86646,Group 2,0
86647,Group 3,0
86648,Group 4,0
86649,Group 3,0
86650,Group 1,1
86651,Group 1,0
86652,Group 1,0
86653,Group 3,0
86654,Group 1,0
86655,Group 1,0
86656,Group 1,0
86657,Group 2,0
86658,Group 4,0
86659,Group 1,0
86660,Group 1,0
86661,Group 1,0
86662,Group 3,0
86663,Group 1,0
86664,Group 2,0
86665,Group 2,0
86666,Group 1,0
86667,Group 1,0
86668,Group 2,0
86669,Group 2,2
86670,Group 2,3
86671,Group 1,2
86672,Group 1,1
86673,Group 1,0
86674,Group 1,0
86675,Group 2,0
86676,Group 1,0
86677,Group 4,0
86678,Group 1,0
86679,Group 1,0
86680,Group 1,0
86681,Group 1,0
86682,Group 2,0
86683,Group 2,0
86684,Group 2,0
86685,Group 2,0
86686,Group 2,0
86687,Group 3,0
86688,Group 1,0
86689,Group 1,0
86690,Group 2,0
86691,Group 2,0
86692,Group 1,1
86693,Group 2,0
86694,Group 2,0
86695,Group 2,0
86696,Group 4,0
86697,Group 2,1
86698,Group 2,0
86699,Group 1,0
86700,Group 1,1
86701,Group 2,0
86702,Group 1,0
86703,Group 1,0
86704,Group 1,0
86705,Group 1,0
86706,Group 1,0
86707,Group 2,0
86708,Group 1,0
86709,Group 1,0
86710,Group 1,2
86711,Group 1,0
86712,Group 2,0
86713,Group 4,0
86714,Group 1,0
86715,Group 2,0
86716,Group 3,0
86717,Group 4,0
86718,Group 1,1
86719,Group 2,0
86720,Group 1,0
86721,Group 4,0
86722,Group 1,0
86723,Group 1,3
86724,Group 1,0
86725,Group 2,0
86726,Group 1,0
86727,Group 1,0
86728,Group 2,0
86729,Group 2,0
86730,Group 2,0
86731,Group 2,0
86732,Group 1,0
86733,Group 1,0
86734,Group 3,0
86735,Group 1,0
86736,Group 3,0
86737,Group 1,0
86738,Group 1,2
86739,Group 1,0
86740,Group 1,0
86741,Group 2,0
86742,Group 3,1
86743,Group 1,0
86744,Group 2,0
86745,Group 4,0
86746,Group 1,0
86747,Group 1,1
86748,Group 2,0
86749,Group 2,0
86750,Group 3,0
86751,Group 1,0
86752,Group 1,0
86753,Group 2,0
86754,Group 2,0
86755,Group 1,0
86756,Group 4,0
86757,Group 1,3
86758,Group 2,0
86759,Group 4,0
86760,Group 1,1
86761,Group 1,0
86762,Group 1,0
86763,Group 1,0
86764,Group 1,0
86765,Group 3,0
86766,Group 1,0
86767,Group 2,0
86768,Group 2,3
86769,Group 1,0
86770,Group 1,0
86771,Group 1,0
86772,Group 4,0
86773,Group 4,0
86774,Group 1,1
86775,Group 2,0
86776,Group 1,0
86777,Group 1,0
86778,Group 1,0
86779,Group 1,0
86780,Group 1,0
86781,Group 1,1
86782,Group 1,1
86783,Group 1,0
86784,Group 2,0
86785,Group 3,0
86786,Group 2,0
86787,Group 1,0
86788,Group 4,0
86789,Group 1,0
86790,Group 2,0
86791,Group 1,0
86792,Group 2,0
86793,Group 2,0
86794,Group 1,1
86795,Group 3,0
86796,Group 1,3
86797,Group 1,0
86798,Group 2,0
86799,Group 1,2
86800,Group 1,2
86801,Group 1,0
86802,Group 2,0
86803,Group 1,0
86804,Group 1,0
86805,Group 4,0
86806,Group 3,0
86807,Group 1,0
86808,Group 1,0
86809,Group 2,0
86810,Group 4,0
86811,Group 1,0
